time,sensor_AccelerometerX[],sensor_AccelerometerY[],sensor_AccelerometerZ[],sensor_LinearAccelerationSensorX[],sensor_LinearAccelerationSensorY[],sensor_LinearAccelerationSensorZ[],sensor_GravitySensorX[],sensor_GravitySensorY[],sensor_GravitySensorZ[],sensor_GyroscopeX[],sensor_GyroscopeY[],sensor_GyroscopeZ[],sensor_RelativeOrientationSensor1[],sensor_RelativeOrientationSensor2[],sensor_RelativeOrientationSensor3[],sensor_RelativeOrientationSensor4[],sensor_AbsoluteOrientationSensor1[],sensor_AbsoluteOrientationSensor2[],sensor_AbsoluteOrientationSensor3[],sensor_AbsoluteOrientationSensor4[],label_StillShake_Still,label_StillShake_Shake
1657209022377,,,,6.2,3,-3.1,,,,,,,,,,,,,,,,
1657209022576,,,,6.2,3.2,-3.1,,,,,,,,,,,,,,,x,
1657209022577,,,,,,,-0.30000000000000004,0.30000000000000004,9.8,,,,,,,,,,,,x,
1657209022597,,,,6.2,3.2,-3.1,-0.30000000000000004,0.30000000000000004,9.8,,,,,,,,,,,,x,
1657209022607,,,,,,,,,,,,,0.001732774657634278,-0.00004537430128188609,0.09930462286468705,0.9950555699612263,,,,,x,
1657209022608,,,,,,,,,,,,,,,,,-0.004082910854359842,0.02043297278852795,0.795729232528947,0.6052939880428944,x,
1657209022617,,,,6.1000000000000005,3.3000000000000003,-3.1,-0.30000000000000004,0.2,9.8,,,,,,,,,,,,x,
1657209022619,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209022627,,,,,,,,,,,,,0.001732851211523332,-0.0000423499714112117,0.09930462286468705,0.9950555699612263,,,,,x,
1657209022628,,,,,,,,,,,,,,,,,-0.003260024660776634,0.01776247747039472,0.7957971190400561,0.6052939880428944,x,
1657209022636,,,,6,3.3000000000000003,-3.1,,,,,,,,,,,,,,,x,
1657209022637,,,,,,,-0.2,0.2,9.8,,,,,,,,,,,,x,
1657209022639,,,,,,,,,,-0.003490658503988659,0,-0.0017453292519943296,,,,,,,,,x,
1657209022650,,,,,,,,,,,,,0.0017325133269876186,-0.000054446424737564286,0.09930462286468705,0.9950555699612263,,,,,x,
1657209022651,,,,,,,,,,,,,,,,,-0.001740089079820531,0.012381377152806407,0.7959038017429761,0.6052939880428944,x,
1657209022656,,,,6,3.3000000000000003,-3.1,,,,,,,,,,,,,,,x,
1657209022657,,,,,,,-0.2,0.2,9.8,,,,,,,,,,,,x,
1657209022659,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209022672,,,,,,,,,,,,,0.001732415661330075,-0.00005747014646482678,0.09930462286468705,0.9950555699612263,,,,,x,
1657209022673,,,,,,,,,,,,,,,,,-0.001277402699001658,0.011040268933511121,0.7959244114508292,0.6052939880428944,x,
1657209022676,,,,6,3.4000000000000004,-3.1,,,,,,,,,,,,,,,x,
1657209022677,,,,,,,-0.1,0.1,9.8,,,,,,,,,,,,x,
1657209022679,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209022696,,,,6,3.4000000000000004,-3.1,,,,,,,,,,,,,,,x,
1657209022697,,,,,,,-0.1,0.1,9.8,,,,,,,,,,,,x,
1657209022703,,,,,,,,,,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209022707,,,,,,,,,,,,,0.0017323127184339835,-0.00006049369312805601,0.09930462286468705,0.9950555699612263,-0.0007119979840612044,0.008305097119641489,0.7959583572397695,0.6052939880428944,x,
1657209022725,,,,5.9,3.4000000000000004,-3.1,-0.1,0.1,9.8,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209022727,,,,,,,,,,,,,0.001732415661330075,-0.00005747014646482678,0.09930462286468705,0.9950555699612263,-0.0003635433322570835,0.006936820014709602,0.795971693217452,0.6052939880428944,x,
1657209022740,0,0,9.9,0.1,-0.1,0.1,-0.1,0.1,9.8,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209022747,,,,,,,,,,,,,0.0015589990874009974,-0.000057165901407543394,0.09930749691259104,0.9950555699612263,-0.00009698604803368923,0.006945662630548012,0.795971693217452,0.6052939880428944,x,
1657209022755,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209022757,,,,,,,-0.1,0.1,9.8,,,,,,,,,,,,x,
1657209022759,,,,,,,,,,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209022770,,,,,,,,,,,,,0.0015584408652248598,-0.00007076838558332113,0.09930749691259104,0.9950555699612263,,,,,x,
1657209022771,,,,,,,,,,,,,,,,,0.00017455264061283529,0.0055543550853940984,0.795982604527316,0.6052939880428944,x,
1657209022775,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209022777,,,,0.1,-0.1,0,0,0.1,9.8,,,,,,,,,,,,x,
1657209022779,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209022787,,,,,,,,,,,,,0.0015281832575491049,-0.00031369097237167275,0.09930749691259104,0.9950555699612263,0.00034150640494108874,0.004153822869035283,0.7959910911361235,0.6052939880428944,x,
1657209022795,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209022797,,,,,,,0,0.1,9.8,,,,,,,,,,,,x,
1657209022805,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209022807,,,,,,,,,,,,,0.0015281832575491049,-0.00031369097237167275,0.09930749691259104,0.9950555699612263,0.0005440119841206959,0.004132181265756545,0.7959910911361235,0.6052939880428944,x,
1657209022824,-0.1,0,9.8,0,-0.1,0,0,0.1,9.8,,,,,,,,,,,,x,
1657209022825,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209022827,,,,,,,,,,,,,0.0011520228729187947,0.0003809951383407375,0.09931233747699182,0.9950555699612263,0.0004442403548845296,0.0027428227863846967,0.7959971530180231,0.6052939880428944,x,
1657209022841,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209022842,,,,0,-0.1,0,0,0.1,9.8,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209022847,,,,,,,,,,,,,0.000808763477864084,0.0009045527248538595,0.09931233747699182,0.9950555699612263,,,,,x,
1657209022848,,,,,,,,,,,,,,,,,0.0003915033043178713,0.0027508455960172013,0.7959971530180231,0.6052939880428944,x,
1657209022857,0,0,9.8,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209022859,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209022874,0,0,9.8,,,,,,,,,,0.0005217072116139902,0.00045672013870962,0.09931732939139738,0.9950555699612263,0.00021316884602549563,0.0027703763956370988,0.7959971530180231,0.6052939880428944,x,
1657209022877,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209022879,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209022906,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209022907,,,,,,,,,,,,,0.0004871019635681334,0.00018211996152509057,0.09931838829308388,0.9950555699612263,0.00011866843932702227,0.0013842074496133456,0.796000790154549,0.6052939880428944,x,
1657209022916,-0.1,0,9.8,0,0,0,,,,,,,,,,,,,,,x,
1657209022925,,,,,,,0,0,9.8,-0.003490658503988659,0,0,,,,,,,,,x,
1657209022927,,,,,,,,,,,,,0.0006247861049607913,0.00030068924623421795,0.09931732939139738,0.9950555699612263,0.00014763106699273692,0.0013814186657621144,0.796000790154549,0.6052939880428944,x,
1657209022941,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209022942,,,,0,0,0,0,0,9.8,-0.003490658503988659,0,0,,,,,,,,,x,
1657209022947,,,,,,,,,,,,,0.0003040826468632787,0.0009946095217283435,0.09931430397874338,0.9950555699612263,,,,,x,
1657209022948,,,,,,,,,,,,,,,,,0.00006302211326263294,0.0013878547025165517,0.796000790154549,0.6052939880428944,x,
1657209022957,0,0,9.8,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209022959,,,,,,,,,,-0.0017453292519943296,-0.0017453292519943296,0,,,,,,,,,x,
1657209022976,,,,,,,,,,,,,0.00008005918816731467,0.0008630118436880144,0.09931596795190151,0.9950555699612263,-0.0002674678560717678,0.00136329505538081,0.796000790154549,0.6052939880428944,x,
1657209022977,0,0,9.8,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209022979,,,,,,,,,,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209022995,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209022997,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209022999,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209023007,,,,,,,,,,,,,0.00035133029513884865,0.00038340973776820165,0.09931838829308388,0.9950555699612263,,,,,x,
1657209023229,,,,,,,,,,,,,0.00036253409293723204,0.0009748247987685991,0.09931430397874338,0.9950555699612263,-0.00043161806449853166,0.0013205371287684173,0.796000790154549,0.6052939880428944,x,
1657209023238,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023239,,,,0,0,0,0,0,9.8,-0.005235987755982989,0,0,,,,,,,,,x,
1657209023247,,,,,,,,,,,,,0.00040471337799049515,0.000326562528428101,0.09931838829308388,0.9950555699612263,-0.00042007791567406883,0.0013242533771224917,0.796000790154549,0.6052939880428944,x,
1657209023255,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023897,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209023898,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209023899,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209023907,,,,,,,,,,,,,0.00026422544413184603,0.0006410589788984379,0.09931732939139738,0.9950555699612263,-0.0005672873323383075,0.0012681867152063535,0.796000790154549,0.6052939880428944,x,
1657209023915,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023916,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209023917,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209023918,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209023927,,,,,,,,,,,,,0.00022688537354625333,0.0006552058661396098,0.09931732939139738,0.9950555699612263,-0.0006629094482853512,0.0012209273219284617,0.796000790154549,0.6052939880428944,x,
1657209023935,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023936,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209023937,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209023938,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209023947,,,,,,,,,,,,,0.00024282575239193603,0.0006494669766264249,0.09931732939139738,0.9950555699612263,-0.0006415003641128235,0.001232310733906229,0.796000790154549,0.6052939880428944,x,
1657209023957,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023958,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209023959,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209023960,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209023967,,,,,,,,,,,,,0.00029413013404208383,0.0006279006004148785,0.09931732939139738,0.9950555699612263,,,,,x,
1657209023968,,,,,,,,,,,,,,,,,-1.8416362435341442e-17,4.512791856500817e-17,0.796002002534622,0.6052939880428944,x,
1657209023975,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023977,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209023979,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209023988,,,,,,,,,,,,,0.0003445903269420437,0.0006016886290523983,0.09931732939139738,0.9950555699612263,-1.3107438517158204e-17,4.694556949147367e-17,0.796002002534622,0.6052939880428944,x,
1657209023995,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209023997,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209023998,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209023999,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209024007,,,,,,,,,,,,,0.0003477360232825976,0.0005998761187650196,0.09931732939139738,0.9950555699612263,,,,,x,
1657209024011,,,,,,,,,,,,,,,,,-1.3189353987479489e-17,4.69226212050523e-17,0.796002002534622,0.6052939880428944,x,
1657209024015,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024017,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209024018,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209024019,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209024027,,,,,,,,,,,,,0.0002919365599811951,0.000628923480798201,0.09931732939139738,0.9950555699612263,,,,,x,
1657209024028,,,,,,,,,,,,,,,,,-0.0005338956790491442,0.0012826019904670534,0.796000790154549,0.6052939880428944,x,
1657209024035,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024036,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209024037,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209024039,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209024047,,,,,,,,,,,,,0.0002541235304973719,0.0006451301659359377,0.09931732939139738,0.9950555699612263,,,,,x,
1657209024049,,,,,,,,,,,,,,,,,-0.0006024760068356526,0.0012518526763340648,0.796000790154549,0.6052939880428944,x,
1657209024055,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024057,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209024059,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209024067,,,,,,,,,,,,,0.0002245968959990122,0.0006559938521515183,0.09931732939139738,0.9950555699612263,,,,,x,
1657209024068,,,,,,,,,,,,,,,,,-0.0006436501739316306,0.0012311892282079048,0.796000790154549,0.6052939880428944,x,
1657209024077,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209024078,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209024080,,,,,,,,,,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209024087,,,,,,,,,,,,,0.00022574147859647927,0.000655600857682519,0.09931732939139738,0.9950555699612263,-0.0006798916379798926,0.0012115526495627058,0.796000790154549,0.6052939880428944,x,
1657209024095,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024096,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209024097,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209024098,,,,,,,,,,-0.0017453292519943296,0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209024107,,,,,,,,,,,,,0.0002177151552073854,0.0006583098138004652,0.09931732939139738,0.9950555699612263,-2.3555698164782418e-17,4.2671073613509317e-17,0.796002002534622,0.6052939880428944,x,
1657209024114,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024116,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209024117,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209024118,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0,,,,,,,,,x,
1657209024127,,,,,,,,,,,,,0.00021080953949556333,0.0006605535843598517,0.09931732939139738,0.9950555699612263,,,,,x,
1657209024128,,,,,,,,,,,,,,,,,-2.392717187461702e-17,4.2463889193553635e-17,0.796002002534622,0.6052939880428944,x,
1657209024135,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024137,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209024139,,,,,,,,,,-0.003490658503988659,0,-0.0017453292519943296,,,,,,,,,x,
1657209024181,,,,,,,,,,,,,0.0002382857368808791,0.0006511463793588317,0.09931732939139738,0.9950555699612263,-2.466462470356032e-17,4.203983500910044e-17,0.796002002534622,0.6052939880428944,x,
1657209024182,0,0,9.8,0,0,0,0,0,9.8,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209024190,,,,,,,,,,,,,0.00029522557878525364,0.0006273862904016082,0.09931732939139738,0.9950555699612263,-0.0005561988553861431,0.001273088879585608,0.796000790154549,0.6052939880428944,x,
1657209024194,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024948,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209024949,,,,,,,0,0,9.8,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,0.00020332843323384825,0.0006692326760084887,0.10018562009968693,0.9949685182509117,-0.0006479439050163598,0.0012289349689912582,0.796000790154549,0.6052939880428944,x,
1657209024985,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209024986,,,,0,0,0,0,0,9.8,-0.003490658503988659,0,0,0.00022077722682383377,0.0006636808287985964,0.10018562009968693,0.9949685182509117,,,,,x,
1657209024987,,,,,,,,,,,,,,,,,-0.0006307221343801651,0.0012378618869891436,0.796000790154549,0.6052939880428944,x,
1657209024997,,,,,,,,,,,,,0.00028225529305642535,0.000639958417352601,0.10018562009968693,0.9949685182509117,,,,,x,
1657209024998,0,0,9.8,0,0,0,0,0,9.8,,,,,,,,-0.0005406040181714681,0.0012797889504110658,0.796000790154549,0.6052939880428944,x,
1657209024999,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209025013,,,,,,,,,,,,,0.00038326555982469033,0.0007858108496536022,0.10018424675768349,0.9949685182509117,-0.000524928490033919,0.0012862979990686855,0.796000790154549,0.6052939880428944,x,
1657209025014,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025016,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025017,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025029,,,,,,,,,,-0.0017453292519943296,0,0,0.00037914582892810314,0.0007878068425619767,0.10018424675768349,0.9949685182509117,-0.0005361334275158495,0.0012816682136799296,0.796000790154549,0.6052939880428944,x,
1657209025035,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025045,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209025061,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,-0.0017453292519943296,0,,,,,,,,,x,
1657209025067,,,,,,,,,,,,,0.00036672472259155497,0.0007936650166293062,0.10018424675768349,0.9949685182509117,-0.0005584199663809076,0.0012721161909214664,0.796000790154549,0.6052939880428944,x,
1657209025081,0,0,9.9,0,0,0,,,,,,,,,,,,,,,x,
1657209025082,,,,,,,0,0,9.8,-0.003490658503988659,-0.0017453292519943296,0,,,,,,,,,x,
1657209025096,0,0,9.8,0,0,0,,,,,,,0.0003133191903977932,0.0008162243966640062,0.10018424675768349,0.9949685182509117,-0.000504659440079866,0.001294384530035673,0.796000790154549,0.6052939880428944,x,
1657209025097,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025098,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209025114,0,0,9.8,,,,,,,,,,0.0002529343048414403,0.0006521035683334295,0.10018562009968693,0.9949685182509117,-0.0005450680217377297,0.0012778940933177178,0.796000790154549,0.6052939880428944,x,
1657209025116,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025117,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025119,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209025130,,,,,,,,,,,,,0.0002732925651094745,0.0006438369360751976,0.10018562009968693,0.9949685182509117,-0.0005294153099207706,0.0012844578201244635,0.796000790154549,0.6052939880428944,x,
1657209025134,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025136,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025137,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025146,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209025164,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209025167,,,,,,,,,,,,,0.0003000139336903085,0.0006318278768703401,0.10018562009968693,0.9949685182509117,-0.000504659440079866,0.001294384530035673,0.796000790154549,0.6052939880428944,x,
1657209025181,0,0,9.8,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209025182,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209025195,,,,,,,,,,,,,0.00030331804908451267,0.0006302483538244107,0.10018562009968693,0.9949685182509117,,,,,x,
1657209025196,0,0,9.8,0,0,0,,,,,,,,,,,-0.000584938687064998,0.0012601425294116815,0.796000790154549,0.6052939880428944,x,
1657209025197,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025198,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209025211,,,,,,,,,,,,,0.00028225529305642535,0.000639958417352601,0.10018562009968693,0.9949685182509117,-0.0005871371586543133,0.0012591197000224935,0.796000790154549,0.6052939880428944,x,
1657209025214,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025216,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025217,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025218,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209025233,,,,,,,,,,,,,0.00026201443744036646,0.0006485084895139175,0.10018562009968693,0.9949685182509117,-0.0006263973474574132,0.0012400559766219067,0.796000790154549,0.6052939880428944,x,
1657209025234,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025243,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209025244,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209025262,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,0,0,,,,,,,,,x,
1657209025267,,,,,,,,,,,,,0.00023807471073062278,0.0006576741279002426,0.10018562009968693,0.9949685182509117,-0.0006068421176619429,0.0012497420158932653,0.796000790154549,0.6052939880428944,x,
1657209025276,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025277,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209025279,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209025294,,,,,,,,,,,,,0.00029780661503018153,0.0006328712716209195,0.10018562009968693,0.9949685182509117,-0.0004956107065554617,0.0012978761457107493,0.796000790154549,0.6052939880428944,x,
1657209025295,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025296,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025297,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025299,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209025313,,,,,,,,,,,,,0.0003272883318125053,0.0006181400927445184,0.10018562009968693,0.9949685182509117,-0.00043392217801585433,0.0013197818022246599,0.796000790154549,0.6052939880428944,x,
1657209025314,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025316,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025317,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209025319,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209025335,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209025336,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025807,0,0,9.8,0,0,0,0,0,9.8,-0.0017453292519943296,0,0,0.00012620985800742957,0.0008651371293169623,0.10018424675768349,0.9949685182509117,-0.0008028088570754462,0.0011338476092749897,0.796000790154549,0.6052939880428944,x,
1657209025808,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,0,0,0.00012016703486902476,0.0008659971504063024,0.10018424675768349,0.9949685182509117,-0.0008263783005437265,0.0011167861775863168,0.796000790154549,0.6052939880428944,x,
1657209025830,0,0,9.8,0,0,0,0,0,9.8,-0.003490658503988659,0,0,0.00013375470219271108,0.0008640028127398596,0.10018424675768349,0.9949685182509117,,,,,x,
1657209025831,,,,,,,,,,,,,,,,,-0.0008205195207211795,0.0011210977558504345,0.796000790154549,0.6052939880428944,x,
1657209025836,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209025837,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209026080,,,,,,,,,,-0.003490658503988659,0,0,0.0002552090301227742,0.0006512166900061817,0.10018562009968693,0.9949685182509117,-2.0752936222030036e-17,4.410223438244619e-17,0.796002002534622,0.6052939880428944,x,
1657209026081,0,0,9.8,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209026106,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209026107,,,,0,0,0,0,0,9.8,0,0,0.0017453292519943296,0.00022771504382967657,0.0006613325073005734,0.10018562009968693,0.9949685182509117,-2.273218165731618e-17,4.311541901058881e-17,0.796002002534622,0.6052939880428944,x,
1657209026114,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209026116,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209026117,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209026119,,,,,,,,,,-0.003490658503988659,0,0.0017453292519943296,,,,,,,,,x,
1657209026143,,,,,,,,,,,,,0.00020566325247507505,0.0006685188501307858,0.10018562009968693,0.9949685182509117,-0.0006565076299882461,0.0012243815556535512,0.796000790154549,0.6052939880428944,x,
1657209026144,0,0,9.9,0,0,0,0,0,9.8,-0.003490658503988659,-0.0017453292519943296,0.0017453292519943296,,,,,,,,,x,
1657209026154,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209026156,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209026157,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209026174,0,0,9.8,,,,,,,-0.003490658503988659,-0.0017453292519943296,0,0.0002529343048414403,0.0006521035683334295,0.10018562009968693,0.9949685182509117,-0.0006002901952265206,0.001252902288118391,0.796000790154549,0.6052939880428944,x,
1657209026187,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209026188,,,,,,,0,0,9.8,,,,,,,,,,,,x,
1657209026208,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209026209,,,,0,0,0,0,0,9.8,-0.003490658503988659,0,0.0017453292519943296,0.0002323264289516563,0.0006597266530991343,0.10018562009968693,0.9949685182509117,-0.000615552103665849,0.0012454750377787352,0.796000790154549,0.6052939880428944,x,
1657209026217,,,,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209026219,,,,,,,,,,-0.003490658503988659,-0.0017453292519943296,0,,,,,,,,,x,
1657209026243,0,0,9.8,0,0,0,0,0,9.8,,,,0.00022656045461563675,0.0006617289375591568,0.10018562009968693,0.9949685182509117,-0.0006586435779299632,0.001223233869425226,0.796000790154549,0.6052939880428944,x,
1657209026244,,,,,,,,,,-0.0017453292519943296,0,0.0017453292519943296,,,,,,,,,x,
1657209026255,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209026258,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209026259,,,,,,,0,0,9.8,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209026269,,,,,,,,,,,,,0.00014303250109272306,0.0006846579657244737,0.10018562009968693,0.9949685182509117,-0.0008224749547130311,0.001119663972327051,0.796000790154549,0.6052939880428944,x,
1657209026282,0,0,9.9,0,0,0,0,0,9.8,-0.0017453292519943296,0,0,,,,,,,,,x,
1657209026297,0,0,9.9,0,0,0,0,0,9.8,,,,,,,,,,,,x,
1657209026298,,,,,,,,,,-0.003490658503988659,0,0,,,,,,,,,x,
1657209026312,,,,,,,,,,,,,0.00008645168548595843,0.0006940755956489547,0.10018562009968693,0.9949685182509117,-0.0009296130303693004,0.0010324398654764355,0.796000790154549,0.6052939880428944,x,
1657209026314,0,0,9.8,,,,,,,,,,,,,,,,,,x,
1657209026316,,,,0,0,0,,,,,,,,,,,,,,,x,
1657209026317,,,,,,,0,0,9.8,,,,,,,,,,,,x,
